customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,Contract_One year,Contract_Two year,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_13-24 months,TenureGroup_25-36 months,TenureGroup_37-48 months,TenureGroup_49-60 months,TenureGroup_61-72 months
3842-QTGDL,0,0,1,0,16,1,No,Yes,Yes,No,No,No,No,0,80.75,1321.3,0,82.58125,0,0,1,0,0,0,0,1,0,0,0,0
7163-OCEQI,0,0,1,1,22,1,Yes,No,No,Yes,Yes,Yes,Yes,1,78.65,1663.75,0,75.625,1,0,0,0,0,0,1,1,0,0,0,0
9782-LGXMC,1,0,1,1,49,1,No,Yes,No,Yes,Yes,No,No,0,61.75,3024.15,0,61.71734693877551,0,0,0,0,0,0,0,0,0,0,1,0
5975-BAICR,0,0,1,1,36,1,No,Yes,No,Yes,No,No,Yes,1,63.7,2188.5,0,60.791666666666664,1,0,0,0,1,0,0,0,1,0,0,0
8019-ENHXU,0,0,1,0,42,1,Yes,No,Yes,Yes,Yes,No,Yes,1,99.45,4138.05,1,98.525,0,0,1,0,0,1,0,0,0,1,0,0
5167-GBFRE,0,1,0,0,4,0,No phone service,No,No,No,No,No,No,1,25.2,102.5,1,25.625,0,0,0,0,0,0,0,0,0,0,0,0
9033-EOXWV,1,0,0,0,12,1,Yes,No,No,No,Yes,Yes,Yes,0,74.05,872.65,1,72.72083333333333,1,0,0,0,0,0,1,0,0,0,0,0
4673-KKSLS,1,0,0,0,31,1,No,Yes,No,Yes,Yes,No,No,0,87.6,2724.25,0,87.87903225806451,0,0,1,0,0,1,0,0,1,0,0,0
4853-OITSN,0,0,1,0,5,1,Yes,Yes,No,No,No,No,Yes,1,89.15,413.25,0,82.65,0,0,1,0,0,1,0,0,0,0,0,0
9800-OUIGR,0,0,1,1,66,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.0,1374.2,0,20.82121212121212,0,1,0,1,1,0,0,0,0,0,0,1
1324-NLTJE,1,1,0,0,15,1,Yes,No,No,No,Yes,No,No,0,55.0,757.1,1,50.473333333333336,0,0,0,0,1,0,0,1,0,0,0,0
2324-EFHVG,0,0,0,0,64,1,Yes,No,Yes,Yes,No,Yes,Yes,1,104.4,6692.65,0,104.57265625,0,1,1,0,0,0,0,0,0,0,0,1
7094-MSZAO,0,0,1,1,10,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.05,218.5,0,21.85,0,0,0,1,1,0,0,0,0,0,0,0
1522-VVDMG,0,0,1,1,7,1,No,No,Yes,No,Yes,Yes,No,1,89.75,608.8,1,86.97142857142856,0,0,1,0,0,1,0,0,0,0,0,0
6907-CQGPN,0,0,0,0,29,0,No phone service,No,Yes,No,Yes,No,No,0,34.3,1004.75,0,34.64655172413793,0,0,0,0,0,1,0,0,1,0,0,0
0780-XNZFN,0,0,0,0,57,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.65,1125.6,0,19.74736842105263,0,1,0,1,0,0,0,0,0,0,1,0
0239-OXEXL,1,0,0,0,46,1,Yes,Yes,Yes,No,No,No,No,0,84.25,3847.6,0,83.64347826086956,0,0,1,0,0,0,1,0,0,1,0,0
2675-IJRGJ,0,0,0,0,53,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.65,978.0,0,18.452830188679247,0,1,0,1,0,0,0,0,0,0,1,0
7049-GKVZY,1,0,0,0,17,1,No,Yes,Yes,No,Yes,Yes,Yes,0,79.85,1387.35,0,81.60882352941177,1,0,0,0,1,0,0,1,0,0,0,0
8577-QSOCG,1,0,1,1,38,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.2,746.05,0,19.632894736842104,0,1,0,1,0,0,1,0,0,1,0,0
3721-CNZHX,0,0,0,0,15,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.8,304.6,0,20.30666666666667,1,0,0,1,0,0,1,1,0,0,0,0
0212-ISBBF,1,0,0,0,22,0,No phone service,No,Yes,No,No,Yes,Yes,1,50.35,1098.85,0,49.94772727272727,0,0,0,0,0,1,0,1,0,0,0,0
9185-TQCVP,0,0,1,0,14,1,Yes,No,No,No,No,No,Yes,1,85.15,1139.2,1,81.37142857142858,0,0,1,0,0,1,0,1,0,0,0,0
3585-YNADK,1,0,1,0,57,1,Yes,No,Yes,Yes,Yes,Yes,No,0,74.6,4368.95,0,76.64824561403509,1,0,0,0,0,0,0,0,0,0,1,0
5271-DBYSJ,0,1,0,0,11,1,No,No,No,No,No,No,Yes,1,79.15,827.7,0,75.24545454545455,0,0,1,0,1,0,0,0,0,0,0,0
1099-GODLO,1,0,1,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.35,20.35,0,20.35,0,1,0,1,0,0,1,0,0,0,0,0
6828-HMKWP,0,0,1,1,12,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,21.05,262.05,0,21.837500000000002,0,1,0,1,0,0,0,0,0,0,0,0
5567-WSELE,0,1,1,0,3,1,Yes,No,No,No,No,Yes,Yes,1,94.6,279.55,1,93.18333333333334,0,0,1,0,0,1,0,0,0,0,0,0
1472-TNCWL,0,0,0,1,36,1,No,No,Yes,No,No,Yes,Yes,1,94.7,3512.5,0,97.56944444444444,0,0,1,0,0,1,0,0,1,0,0,0
8063-RJYNF,0,0,0,0,16,1,No,Yes,No,No,No,Yes,Yes,1,94.25,1483.25,1,92.703125,0,0,1,0,0,1,0,1,0,0,0,0
0687-ZVTHB,0,0,1,1,65,1,Yes,Yes,Yes,Yes,No,No,Yes,0,72.45,4653.85,1,71.59769230769231,1,0,0,0,1,0,0,0,0,0,0,1
2080-GKCWQ,0,0,0,0,2,1,No,No,Yes,No,No,No,No,0,74.95,151.75,0,75.875,0,0,1,0,0,1,0,0,0,0,0,0
9661-ACXBS,1,0,0,0,42,1,Yes,Yes,No,Yes,No,Yes,Yes,1,105.2,4400.75,1,104.7797619047619,0,0,1,0,0,1,0,0,0,1,0,0
2193-SFWQW,0,0,1,1,72,1,No,Yes,Yes,Yes,Yes,Yes,Yes,0,111.95,8033.1,0,111.57083333333334,0,1,1,0,0,0,0,0,0,0,0,1
5656-JAMLX,0,0,0,0,62,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.85,1253.65,0,20.220161290322583,0,1,0,1,0,0,0,0,0,0,0,1
3462-BJQQA,1,0,0,0,6,1,Yes,No,Yes,No,No,Yes,No,1,89.75,552.65,0,92.10833333333333,0,0,1,0,0,1,0,0,0,0,0,0
0442-TDYUO,0,0,1,0,48,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.05,1036.0,0,21.583333333333332,0,1,0,1,0,0,1,0,0,1,0,0
6733-LRIZX,0,0,0,0,35,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,108.95,4025.5,0,115.01428571428572,0,1,1,0,0,1,0,0,1,0,0,0
9503-XJUME,0,0,0,1,52,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.65,928.4,0,17.853846153846153,1,0,0,1,1,0,0,0,0,0,1,0
4367-NHWMM,1,0,0,0,1,0,No phone service,No,No,No,No,No,No,1,24.9,24.9,0,24.9,0,0,0,0,0,0,1,0,0,0,0,0
3727-RJMEO,0,0,1,0,6,1,Yes,No,No,No,No,Yes,No,1,82.85,460.25,1,76.70833333333333,0,0,1,0,0,1,0,0,0,0,0,0
3779-OSWCF,1,0,1,0,71,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,93.2,6506.15,0,91.63591549295774,0,1,0,0,1,0,0,0,0,0,0,1
6736-DHUQI,1,0,1,1,67,1,No,Yes,Yes,Yes,No,No,No,0,84.8,5598.3,0,83.55671641791045,1,0,1,0,0,0,0,0,0,0,0,1
3915-ODIYG,0,1,0,0,60,1,Yes,Yes,Yes,No,No,No,Yes,1,71.75,4374.55,0,72.90916666666666,1,0,0,0,0,1,0,0,0,0,1,0
1360-RCYRT,0,0,1,1,23,0,No phone service,No,No,No,Yes,No,No,1,30.35,678.75,0,29.51086956521739,0,0,0,0,0,0,0,1,0,0,0,0
2724-FJDYW,0,0,0,1,39,0,No phone service,No,No,Yes,Yes,Yes,Yes,0,54.85,2191.7,0,56.197435897435895,1,0,0,0,0,0,0,0,0,1,0,0
4451-RWASJ,0,0,1,1,15,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.5,239.75,0,15.983333333333333,1,0,0,1,0,0,1,1,0,0,0,0
6646-VRFOL,0,1,1,0,53,1,Yes,No,Yes,Yes,No,Yes,Yes,1,103.85,5485.5,1,103.5,0,0,1,0,0,1,0,0,0,0,1,0
3460-TJBWI,0,0,1,1,24,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.2,609.05,0,25.37708333333333,0,1,0,1,0,0,1,1,0,0,0,0
5917-HBSDW,1,0,1,1,37,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.35,683.75,0,18.47972972972973,0,0,0,1,0,1,0,0,0,1,0,0
5685-IIXLY,1,0,1,1,5,1,No,No,Yes,No,No,No,Yes,1,83.6,404.2,1,80.84,0,0,1,0,0,1,0,0,0,0,0,0
5671-UUNXD,1,1,1,0,50,1,Yes,No,No,No,Yes,Yes,Yes,1,100.65,5189.75,0,103.795,1,0,1,0,0,1,0,0,0,0,1,0
0956-ACVZC,1,0,0,0,54,1,No,No,No,Yes,No,Yes,Yes,1,94.1,5060.9,0,93.72037037037036,1,0,1,0,1,0,0,0,0,0,1,0
2325-NBPZG,1,0,0,0,3,1,No,Yes,No,No,No,No,No,1,74.55,233.65,0,77.88333333333334,0,0,1,0,0,1,0,0,0,0,0,0
4250-ZBWLV,0,0,0,0,68,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,108.45,7176.55,1,105.53750000000001,1,0,1,0,0,1,0,0,0,0,0,1
4482-FTFFX,0,0,0,0,5,1,No,No,No,Yes,Yes,No,No,0,56.15,291.45,0,58.29,0,0,0,0,0,1,0,0,0,0,0,0
8859-DZTGQ,0,0,0,0,33,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.35,689.75,0,20.901515151515152,0,1,0,1,0,0,1,0,1,0,0,0
0440-MOGPM,1,0,0,0,41,1,Yes,No,Yes,Yes,No,Yes,Yes,1,80.55,3263.9,0,79.60731707317073,1,0,0,0,0,1,0,0,0,1,0,0
0020-JDNXP,1,0,1,1,34,0,No phone service,Yes,No,Yes,Yes,Yes,Yes,0,61.25,1993.2,0,58.62352941176471,1,0,0,0,0,0,1,0,1,0,0,0
3752-CQSJI,1,0,1,1,13,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.45,254.5,0,19.576923076923077,0,0,0,1,0,0,1,1,0,0,0,0
5025-GOOKI,1,0,0,0,20,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,18.9,347.65,0,17.3825,0,0,0,1,1,0,0,1,0,0,0,0
4698-KVLLG,1,1,0,0,51,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.6,967.9,0,18.978431372549018,0,1,0,1,1,0,0,0,0,0,1,0
5095-AESKG,1,0,1,0,3,1,Yes,No,Yes,No,No,No,Yes,1,91.5,242.95,1,80.98333333333333,0,0,1,0,1,0,0,0,0,0,0,0
2887-JPYLU,1,0,0,1,41,1,No,No,No,No,No,No,No,0,45.2,1841.9,0,44.924390243902444,0,0,0,0,0,0,0,0,0,1,0,0
4770-QAZXN,1,0,0,0,13,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.45,232.1,0,17.853846153846153,0,0,0,1,1,0,0,1,0,0,0,0
4896-CPRPF,0,0,1,1,35,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.45,809.25,0,23.12142857142857,0,1,0,1,0,0,0,0,1,0,0,0
1871-MOWRM,0,0,1,0,12,1,No,Yes,No,No,Yes,No,No,0,80.85,866.45,1,72.20416666666667,0,0,1,0,0,0,0,0,0,0,0,0
9714-EDSUC,0,0,0,0,4,1,No,Yes,Yes,No,Yes,No,Yes,1,94.9,360.55,0,90.1375,0,0,1,0,0,0,1,0,0,0,0,0
2027-OAQQC,1,0,0,0,43,0,No phone service,No,No,Yes,No,Yes,Yes,1,49.05,2076.2,1,48.283720930232555,0,0,0,0,0,0,0,0,0,1,0,0
0282-NVSJS,1,1,1,1,12,0,No phone service,No,No,No,Yes,No,No,1,29.3,355.9,0,29.65833333333333,0,0,0,0,0,0,1,0,0,0,0,0
9090-SGQXL,0,1,1,0,68,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.3,7299.65,1,107.34779411764706,0,0,1,0,0,1,0,0,0,0,0,1
6595-YGXIT,0,1,0,0,25,1,Yes,No,Yes,No,No,Yes,No,1,88.95,2291.2,1,91.648,0,0,1,0,0,1,0,0,1,0,0,0
7353-YOWFP,1,0,0,0,7,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.25,129.15,0,18.45,1,0,0,1,0,0,1,0,0,0,0,0
9835-ZIITK,0,1,1,0,66,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,110.85,7491.75,1,113.51136363636364,1,0,1,0,0,1,0,0,0,0,0,1
8008-ESFLK,1,0,1,0,53,1,No,Yes,Yes,Yes,Yes,Yes,Yes,0,110.5,5835.5,0,110.10377358490567,1,0,1,0,0,1,0,0,0,0,1,0
7537-CBQUZ,0,1,0,0,63,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,109.4,7031.45,0,111.61031746031746,0,0,1,0,0,0,0,0,0,0,0,1
1555-DJEQW,1,0,1,1,70,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,114.2,7723.9,1,110.34142857142857,0,1,1,0,0,0,0,0,0,0,0,1
5649-TJHOV,0,1,1,0,27,0,No phone service,No,No,No,No,No,Yes,0,36.5,1032.0,1,38.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0
0519-XUZJU,1,0,0,0,1,1,No,No,No,No,No,No,No,0,70.75,70.75,1,70.75,0,0,1,0,0,0,1,0,0,0,0,0
3363-EWLGO,1,0,0,0,5,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.95,109.6,0,21.919999999999998,0,0,0,1,0,0,1,0,0,0,0,0
4750-UKWJK,1,1,1,0,37,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.6,727.8,0,19.67027027027027,1,0,0,1,0,0,1,0,0,1,0,0
6338-AVWCY,0,0,0,0,3,0,No phone service,No,No,Yes,No,Yes,No,1,40.15,130.75,1,43.583333333333336,0,0,0,0,0,0,1,0,0,0,0,0
1689-YQBYY,1,0,0,1,12,1,Yes,No,No,No,No,No,No,1,76.6,893.0,0,74.41666666666667,0,0,1,0,0,1,0,0,0,0,0,0
4487-ZYJZK,1,0,1,1,38,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.6,763.1,0,20.08157894736842,1,0,0,1,1,0,0,0,0,1,0,0
2959-FENLU,1,0,0,0,9,1,No,No,No,Yes,No,No,Yes,1,85.3,781.4,0,86.82222222222222,0,0,1,0,1,0,0,0,0,0,0,0
0708-LGSMF,0,0,1,0,13,1,Yes,Yes,No,No,No,No,Yes,1,65.85,902.25,0,69.40384615384616,0,0,0,0,0,1,0,1,0,0,0,0
9253-QXKBE,0,1,1,0,29,1,Yes,No,No,No,No,Yes,Yes,1,94.45,2653.65,1,91.5051724137931,0,0,1,0,0,1,0,0,1,0,0,0
7634-HLQJR,1,0,1,1,47,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.05,1016.7,0,21.631914893617022,0,1,0,1,1,0,0,0,0,1,0,0
0487-RPVUM,0,0,1,0,61,1,Yes,Yes,No,Yes,Yes,Yes,No,0,99.4,5943.65,0,97.43688524590164,0,0,1,0,0,0,0,0,0,0,0,1
4079-ULGFR,0,0,0,0,16,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.0,275.7,0,17.23125,0,0,0,1,0,0,1,1,0,0,0,0
2516-XSJKX,1,0,1,1,41,1,No,Yes,Yes,No,Yes,Yes,Yes,0,78.45,3126.45,0,76.25487804878048,0,1,0,0,0,1,0,0,0,1,0,0
0057-QBUQH,1,0,0,1,43,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,25.1,1070.15,0,24.887209302325584,0,1,0,1,0,1,0,0,0,1,0,0
9445-SZLCH,1,0,1,1,36,1,Yes,No,Yes,Yes,No,Yes,No,1,97.35,3457.9,1,96.05277777777778,0,0,1,0,0,0,0,0,1,0,0,0
6599-SFQVE,1,0,0,0,6,1,No,No,No,No,No,No,Yes,1,55.0,340.4,0,56.73333333333333,0,0,0,0,0,1,0,0,0,0,0,0
8331-ZXFOE,1,0,0,0,58,1,Yes,Yes,Yes,Yes,Yes,No,No,1,71.1,4299.2,0,74.12413793103448,1,0,0,0,1,0,0,0,0,0,1,0
4003-FUSHP,0,0,0,0,19,1,No,No,No,No,Yes,Yes,No,1,61.55,1093.2,0,57.53684210526316,0,0,0,0,1,0,0,1,0,0,0,0
0356-ERHVT,0,0,1,0,11,1,No,No,No,No,No,No,No,1,45.9,521.9,0,47.445454545454545,0,0,0,0,0,0,0,0,0,0,0,0
7325-ENZFI,1,0,0,0,39,0,No phone service,Yes,Yes,No,Yes,No,No,1,40.3,1630.4,0,41.805128205128206,1,0,0,0,0,0,0,0,0,1,0,0
4884-ZTHVF,1,1,0,0,8,1,No,No,Yes,No,No,Yes,No,1,87.1,713.6,0,89.2,0,0,1,0,0,1,0,0,0,0,0,0
3920-HIHMQ,1,0,0,1,26,1,Yes,No,No,No,No,No,No,1,49.5,1265.65,0,48.67884615384616,0,0,0,0,0,0,1,0,1,0,0,0
3055-OYMSE,1,1,0,0,53,1,No,No,Yes,No,No,No,No,1,73.8,4003.85,0,75.5443396226415,0,0,1,0,1,0,0,0,0,0,1,0
0613-WUXUM,1,0,1,1,70,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.2,1401.4,0,20.02,0,1,0,1,0,0,1,0,0,0,0,1
7568-PODML,0,0,0,0,1,0,No phone service,No,No,No,No,Yes,Yes,1,45.3,45.3,1,45.3,0,0,0,0,0,0,1,0,0,0,0,0
4458-KVRBJ,0,0,0,0,59,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.0,1510.5,0,25.60169491525424,0,1,0,1,0,0,1,0,0,0,1,0
5349-IECLD,0,0,0,0,2,1,No,No,No,Yes,No,Yes,Yes,0,94.95,178.1,1,89.05,0,0,1,0,0,1,0,0,0,0,0,0
1397-XKKWR,0,0,0,0,7,0,No phone service,Yes,No,Yes,No,No,No,0,35.3,264.8,0,37.82857142857143,1,0,0,0,0,0,1,0,0,0,0,0
3945-GFWQL,1,0,0,1,12,1,No,No,No,No,No,No,No,1,44.55,480.6,1,40.050000000000004,0,0,0,0,0,1,0,0,0,0,0,0
8097-OMULG,0,0,1,1,59,1,No,No,Yes,Yes,Yes,Yes,Yes,0,76.75,4541.9,0,76.98135593220339,1,0,0,0,1,0,0,0,0,0,1,0
6013-BHCAW,0,0,1,1,61,1,Yes,No,No,Yes,Yes,Yes,Yes,1,81.0,4976.15,0,81.57622950819672,0,1,0,0,0,0,0,0,0,0,0,1
0401-WDBXM,0,0,1,1,72,1,Yes,Yes,No,Yes,No,Yes,Yes,1,105.55,7542.25,0,104.75347222222223,0,1,1,0,0,0,0,0,0,0,0,1
3387-PLKUI,1,0,1,1,13,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,18.8,251.25,0,19.326923076923077,0,0,0,1,0,0,1,1,0,0,0,0
6096-EGVTU,1,0,1,1,64,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.9,1595.5,0,24.9296875,1,0,0,1,0,0,1,0,0,0,0,1
3797-VTIDR,0,0,1,0,1,0,No phone service,No,No,No,No,No,No,1,23.45,23.45,1,23.45,0,0,0,0,0,1,0,0,0,0,0,0
5081-NWSUP,1,0,0,0,10,1,No,No,Yes,No,Yes,No,Yes,0,64.9,685.55,0,68.55499999999999,1,0,0,0,0,0,1,0,0,0,0,0
2580-ATZSQ,1,0,1,1,65,1,No,Yes,Yes,Yes,No,No,No,0,61.35,3874.1,0,59.60153846153846,1,0,0,0,0,0,0,0,0,0,0,1
8085-MSNLK,1,0,1,0,62,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,113.95,6891.4,0,111.1516129032258,0,1,1,0,0,0,1,0,0,0,0,1
9691-HKOVS,1,0,1,0,55,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,90.15,4916.95,0,89.3990909090909,1,0,0,0,0,1,0,0,0,0,1,0
9881-VCZEP,1,0,1,0,25,1,Yes,No,Yes,No,No,No,No,0,54.1,1373.0,0,54.92,0,0,0,0,0,1,0,0,1,0,0,0
9526-BIHHD,0,0,0,0,1,0,No phone service,Yes,No,No,No,No,No,0,29.7,29.7,1,29.7,0,0,0,0,0,0,1,0,0,0,0,0
8757-TFHHJ,0,0,0,0,1,1,No,Yes,No,No,No,No,No,1,49.8,49.8,0,49.8,0,0,0,0,1,0,0,0,0,0,0,0
4523-WXCEF,1,0,1,0,59,1,Yes,No,Yes,No,No,Yes,Yes,0,101.1,6039.9,1,102.37118644067796,0,0,1,0,0,1,0,0,0,0,1,0
1468-DEFNC,0,1,1,1,64,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,24.4,1548.65,0,24.19765625,0,1,0,1,0,0,0,0,0,0,0,1
5119-KEPFY,0,0,1,0,36,1,Yes,No,No,No,No,Yes,Yes,1,95.0,3440.25,0,95.5625,0,0,1,0,0,0,0,0,1,0,0,0
8364-TRMMK,1,0,0,0,3,1,Yes,No,No,No,No,No,No,1,50.65,151.3,1,50.43333333333334,0,0,0,0,0,0,1,0,0,0,0,0
0916-KNFAJ,0,0,1,0,61,1,Yes,Yes,No,Yes,No,No,Yes,1,69.9,4226.7,0,69.29016393442623,0,1,0,0,0,0,1,0,0,0,0,1
8319-QBEHW,0,0,0,1,26,0,No phone service,No,Yes,No,No,Yes,No,1,39.95,1023.75,0,39.375,1,0,0,0,0,0,0,0,1,0,0,0
3063-QFSZL,1,0,0,0,1,1,No,No,No,No,No,No,Yes,1,55.4,55.4,1,55.4,0,0,0,0,0,1,0,0,0,0,0,0
8775-LHDJH,1,1,1,0,1,1,Yes,No,Yes,No,No,Yes,No,1,90.6,90.6,1,90.6,0,0,1,0,0,1,0,0,0,0,0,0
9625-QNLUX,0,0,1,1,68,1,No,Yes,Yes,Yes,No,Yes,Yes,1,103.25,7074.4,0,104.03529411764706,0,1,1,0,1,0,0,0,0,0,0,1
3097-NQYSN,0,1,1,0,2,1,Yes,No,No,No,No,Yes,No,1,86.85,156.35,1,78.175,0,0,1,0,0,0,1,0,0,0,0,0
4024-CSNBY,1,0,1,0,72,1,Yes,Yes,Yes,Yes,Yes,No,No,1,94.25,6849.75,0,95.13541666666667,0,1,1,0,0,0,0,0,0,0,0,1
7110-BDTWG,1,0,1,0,71,0,No phone service,No,No,Yes,Yes,No,Yes,1,47.05,3263.6,0,45.96619718309859,0,1,0,0,0,1,0,0,0,0,0,1
7493-GVFIO,0,0,0,0,57,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.55,1252.85,0,21.979824561403507,0,1,0,1,1,0,0,0,0,0,1,0
0690-SRQID,0,0,0,0,4,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.65,67.55,0,16.8875,0,0,0,1,0,0,1,0,0,0,0,0
9605-WGJVW,1,1,0,0,1,1,No,No,No,No,No,No,No,1,70.2,70.2,0,70.2,0,0,1,0,0,1,0,0,0,0,0,0
9114-DPSIA,0,0,1,1,72,1,Yes,Yes,Yes,Yes,Yes,No,Yes,0,81.0,5750.0,0,79.86111111111111,0,1,0,0,1,0,0,0,0,0,0,1
4700-UBQMV,0,0,1,1,21,1,Yes,Yes,No,No,No,Yes,Yes,1,75.9,1549.75,0,73.79761904761905,1,0,0,0,0,0,0,1,0,0,0,0
7711-GQBZC,1,0,1,1,71,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.7,1810.55,0,25.500704225352113,0,1,0,1,0,0,0,0,0,0,0,1
3565-UNOCC,1,1,1,0,29,1,Yes,No,No,Yes,No,Yes,Yes,1,99.05,2952.85,1,101.82241379310345,0,0,1,0,0,0,0,0,1,0,0,0
4627-MIHJH,1,1,0,0,69,1,Yes,Yes,No,Yes,Yes,Yes,Yes,0,110.25,7467.55,0,108.22536231884058,0,1,1,0,1,0,0,0,0,0,0,1
9795-NREXC,1,0,1,0,64,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,85.0,5484.4,0,85.69375,0,1,0,0,1,0,0,0,0,0,0,1
8573-CGOCC,0,0,0,0,16,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.75,294.9,0,18.43125,0,0,0,1,1,0,0,1,0,0,0,0
7356-AYNJP,1,0,0,0,4,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,23.9,97.5,0,24.375,1,0,0,1,0,1,0,0,0,0,0,0
9249-FXSCK,1,0,0,0,52,1,Yes,Yes,Yes,No,Yes,Yes,Yes,1,111.25,5916.45,1,113.77788461538461,1,0,1,0,1,0,0,0,0,0,1,0
5493-SDRDQ,0,0,0,0,2,1,No,Yes,No,Yes,No,No,No,1,55.1,113.35,1,56.675,0,0,0,0,0,0,1,0,0,0,0,0
6286-SUUWT,0,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.95,19.95,0,19.95,0,0,0,1,0,0,1,0,0,0,0,0
4819-HJPIW,0,0,0,0,18,0,No phone service,No,No,No,No,No,No,0,25.15,476.8,0,26.48888888888889,0,0,0,0,0,0,1,1,0,0,0,0
8654-DHAOW,1,0,0,0,2,1,Yes,No,Yes,No,No,No,No,0,54.15,101.65,0,50.825,0,0,0,0,0,0,1,0,0,0,0,0
5438-QMDDL,1,0,1,0,19,1,No,No,Yes,No,No,No,Yes,1,59.8,1130.85,0,59.518421052631574,0,0,0,0,0,0,1,1,0,0,0,0
9812-GHVRI,1,0,0,0,40,1,Yes,No,No,No,No,No,Yes,0,83.85,3532.25,0,88.30625,0,0,1,0,0,0,0,0,0,1,0,0
5553-AOINX,1,1,1,1,66,1,Yes,No,Yes,Yes,No,Yes,Yes,1,104.9,6891.45,0,104.41590909090908,1,0,1,0,0,1,0,0,0,0,0,1
1228-ZLNBX,0,0,0,0,21,1,Yes,No,No,No,No,No,No,0,75.3,1570.7,0,74.79523809523809,0,0,1,0,0,0,1,1,0,0,0,0
4226-KKDON,0,0,0,0,8,1,No,No,Yes,No,Yes,Yes,No,1,66.65,520.95,0,65.11875,0,0,0,0,0,1,0,0,0,0,0,0
3831-YCPUO,1,0,1,1,72,1,No,Yes,Yes,Yes,Yes,Yes,Yes,1,109.5,7854.9,0,109.09583333333333,0,1,1,0,1,0,0,0,0,0,0,1
7445-WMRBW,1,0,0,0,48,1,Yes,No,Yes,Yes,Yes,Yes,No,1,73.85,3581.4,0,74.6125,1,0,0,0,0,0,0,0,0,1,0,0
